task,parcellation,seed,estimator,variant,input_set,source,target,is_block,n_train,n_test,n_src_feat,n_tgt_feat,mse,r2,pearson,demeaned_pearson,top1_acc,avg_rank,status,git_commit,config_hash,data_load_mode,hp_gamma_mult,hp_alpha
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,FC,False,683,195,64620,64620,0.0146202193573117,-0.1023726761341095,0.8260900974273682,0.0789262801408767,0.041025641025641,0.7270479947403025,ok,6b5eb84,9dd0e527,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,64620,64620,0.0135472621768713,-0.0210962854325771,0.8390888571739197,0.0791834443807601,0.0564102564102564,0.7373570019723865,ok,6b5eb84,b963840a,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,64620,64620,0.0133758690208196,-0.0057186968624591,0.8412973284721375,0.0785588398575782,0.0358974358974358,0.737146614069691,ok,6b5eb84,f6a7746d,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,FC,False,683,195,64620,64620,0.0147076230496168,-0.1089572757482528,0.8250755667686462,0.0783637017011642,0.0461538461538461,0.7279158448389218,ok,6b5eb84,dc4e5789,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,64620,64620,0.013666508719325,-0.0303728599101305,0.8376073837280273,0.0791370272636413,0.0461538461538461,0.738698224852071,ok,6b5eb84,9818dba8,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,64620,64620,0.0133648486807942,-0.005151548422873,0.8414488434791565,0.07768564671278,0.0358974358974358,0.7404865220249836,ok,6b5eb84,38967dba,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,bv,bv,SC,False,683,195,16,64620,0.0053989151492714,0.0124980779364705,0.9139503836631776,0.1661073714494705,0.082051282051282,0.8576988823142669,ok,6b5eb84,38d8547e,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,bv,bv,SC,False,683,195,16,64620,0.0053506051190197,0.0230115577578544,0.9148038625717164,0.1719196736812591,0.0615384615384615,0.8437606837606838,ok,6b5eb84,0453af94,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,64620,0.0056823049671947,-0.0301888156682252,0.9092782139778136,0.1305538862943649,0.0769230769230769,0.7272846811308349,ok,6b5eb84,cf5356cc,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,64620,0.0054023279808461,0.0149327898398041,0.913982629776001,0.1612975746393203,0.0769230769230769,0.8574358974358974,ok,6b5eb84,e4634981,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,64620,0.0053848405368626,0.0205053221434354,0.9147301316261292,0.1666426211595535,0.1025641025641025,0.869112426035503,ok,6b5eb84,b33ec10f,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,64620,0.0059257363900542,-0.066665731370449,0.90531188249588,0.1107742339372634,0.0512820512820512,0.6701906640368179,ok,6b5eb84,d44a4d89,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,64620,0.0054633379913866,0.006187432911247,0.9129968881607056,0.1484996080398559,0.082051282051282,0.8336357659434582,ok,6b5eb84,63c808cb,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,64620,0.0053788241930305,0.0216210056096315,0.9147221446037292,0.1647165566682815,0.1025641025641025,0.8674293228139383,ok,6b5eb84,5c9bcb10,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,64620,0.0063114962540566,-0.1276545822620391,0.899278998374939,0.0899719446897506,0.0358974358974358,0.6346351084812623,ok,6b5eb84,4a8b0acd,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,64620,0.0055571878328919,-0.0076329023577272,0.911544144153595,0.1310398131608963,0.0615384615384615,0.8047863247863247,ok,6b5eb84,3bb309cb,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,64620,0.0053912820294499,0.0200884658843278,0.9145520329475404,0.1597365736961364,0.082051282051282,0.8562261669953978,ok,6b5eb84,6abb3d50,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,bv,bv,FC,False,683,195,16,64620,0.0135829048231244,-0.020450098440051,0.8384706377983093,0.0540122985839843,0.0051282051282051,0.6356344510190663,ok,6b5eb84,be50b1bb,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,bv,bv,FC,False,683,195,16,64620,0.0133747346699237,-0.0051649534143507,0.8412935733795166,0.0626951679587364,0.0153846153846153,0.6488888888888888,ok,6b5eb84,3eb6357b,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,64620,0.0141965514048933,-0.0653415322303772,0.8305821418762207,0.0530810318887233,0.0205128205128205,0.5990795529257067,ok,6b5eb84,7a36c6a1,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,64620,0.0135081466287374,-0.0150000490248203,0.8393460512161255,0.0654116719961166,0.0358974358974358,0.6617751479289941,ok,6b5eb84,8ad1db4d,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,64620,0.0133777894079685,-0.0054141944274306,0.8411500453948975,0.0647956430912017,0.0102564102564102,0.6718474687705457,ok,6b5eb84,3affa2fc,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,64620,0.0148373916745185,-0.1127950176596641,0.8227671980857849,0.0441164933145046,0.0256410256410256,0.5750427350427351,ok,6b5eb84,61ad78d8,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,64620,0.013631491921842,-0.0240937285125255,0.8376832008361816,0.0608007572591304,0.0358974358974358,0.6466272189349113,ok,6b5eb84,ea492f5a,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,64620,0.0133775118738412,-0.005418833810836,0.8411210179328918,0.0670619755983352,0.0205128205128205,0.6766600920447075,ok,6b5eb84,ddf467bd,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv,bv,FC,False,683,195,16,64620,0.0158572327345609,-0.1883668750524521,0.8106544017791748,0.0350779183208942,0.0256410256410256,0.5599474030243261,ok,6b5eb84,baefcbfc,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv,bv,FC,False,683,195,16,64620,0.0138546023517847,-0.0407005995512008,0.8347930312156677,0.0515866205096244,0.0358974358974358,0.6234582511505589,ok,6b5eb84,c5a6f24a,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv,bv,FC,False,683,195,16,64620,0.0133878728374838,-0.0062140710651874,0.8409571051597595,0.0668179020285606,0.0256410256410256,0.672767915844839,ok,6b5eb84,0a677368,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,demo,demo,SC,False,683,195,10,64620,0.0054640029557049,0.004625417292118,0.9137030839920044,0.1439942568540573,0.0205128205128205,0.7728599605522682,ok,6b5eb84,cde95af8,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,demo,demo,SC,False,683,195,10,64620,0.0054185050539672,0.0125842206180095,0.914441466331482,0.1567753553390503,0.0205128205128205,0.7930571992110453,ok,6b5eb84,63f08dc4,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",demo,demo,SC,False,683,195,10,64620,0.0055388654582202,-0.0082276305183768,0.9125125408172609,0.1348663568496704,0.0102564102564102,0.7243655489809335,ok,6b5eb84,0f2e6aef,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",demo,demo,SC,False,683,195,10,64620,0.0054591856896877,0.004958467092365,0.9138135313987732,0.1452398002147674,0.0153846153846153,0.7758053911900066,ok,6b5eb84,2afad974,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",demo,demo,SC,False,683,195,10,64620,0.0054405285045504,0.0091243190690875,0.9143096208572388,0.1485814601182937,0.0307692307692307,0.7969493754109138,ok,6b5eb84,8e4e5557,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",demo,demo,SC,False,683,195,10,64620,0.0055825971066951,-0.0153890140354633,0.911819875240326,0.1296790540218353,0.0256410256410256,0.7050887573964497,ok,6b5eb84,90539218,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",demo,demo,SC,False,683,195,10,64620,0.005484820343554,0.000864076660946,0.9133981466293336,0.1388856619596481,0.0153846153846153,0.7554240631163708,ok,6b5eb84,a1a32001,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",demo,demo,SC,False,683,195,10,64620,0.00543899461627,0.0091192414984107,0.9142765998840332,0.1462889313697815,0.0102564102564102,0.796870479947403,ok,6b5eb84,9e5296eb,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",demo,demo,SC,False,683,195,10,64620,0.0056327488273382,-0.0239570196717977,0.9110299944877625,0.1243157982826232,0.0358974358974358,0.6867061143984221,ok,6b5eb84,c2e9d50c,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",demo,demo,SC,False,683,195,10,64620,0.005513179115951,-0.0035707484930753,0.9129424095153807,0.1326255947351455,0.0358974358974358,0.7350427350427351,ok,6b5eb84,3100f6f6,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",demo,demo,SC,False,683,195,10,64620,0.0054446929134428,0.0082358634099364,0.914167582988739,0.1418003439903259,0.0051282051282051,0.7878238001314924,ok,6b5eb84,ac5ad916,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,demo,demo,FC,False,683,195,10,64620,0.0133789218962192,-0.0071535836905241,0.8412424921989441,0.1028946191072464,0.0153846153846153,0.6513872452333991,ok,6b5eb84,ba1033ea,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,demo,demo,FC,False,683,195,10,64620,0.0132612427696585,0.0022046042140573,0.8427144289016724,0.1108688190579414,0.0051282051282051,0.6528862590401052,ok,6b5eb84,961ce2ae,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",demo,demo,FC,False,683,195,10,64620,0.0135683510452508,-0.0207441635429859,0.8387017846107483,0.0969607010483741,0.0102564102564102,0.650913872452334,ok,6b5eb84,07ee5751,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",demo,demo,FC,False,683,195,10,64620,0.0133722648024559,-0.0063808453269302,0.8412577509880066,0.1032142862677574,0.0051282051282051,0.6511505588428665,ok,6b5eb84,7ebabb19,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",demo,demo,FC,False,683,195,10,64620,0.0132664870470762,0.0016591778257861,0.8426377773284912,0.1077646315097808,0.0102564102564102,0.6559894806048652,ok,6b5eb84,42d24a1e,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",demo,demo,FC,False,683,195,10,64620,0.013674366287887,-0.0284667070955038,0.8372493386268616,0.0941949412226677,0.0153846153846153,0.6459434582511505,ok,6b5eb84,520ef8d3,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",demo,demo,FC,False,683,195,10,64620,0.0134377032518386,-0.0110931238159537,0.8403648734092712,0.0994496271014213,0.0205128205128205,0.6553320184089415,ok,6b5eb84,bb5e0f42,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",demo,demo,FC,False,683,195,10,64620,0.0132832266390323,0.0004176302172709,0.8424103856086731,0.1053121015429496,0.0102564102564102,0.659197896120973,ok,6b5eb84,9c5f438b,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",demo,demo,FC,False,683,195,10,64620,0.0138030005618929,-0.0377925671637058,0.8354824185371399,0.0901509225368499,0.0102564102564102,0.6295857988165681,ok,6b5eb84,368fbce1,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",demo,demo,FC,False,683,195,10,64620,0.0135039463639259,-0.0158239286392927,0.8394544720649719,0.096043437719345,0.0256410256410256,0.6506771860618015,ok,6b5eb84,79205106,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",demo,demo,FC,False,683,195,10,64620,0.0133054452016949,-0.0011424464173614,0.8420944809913635,0.1023958027362823,0.0205128205128205,0.6683497698882315,ok,6b5eb84,bce2ee58,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,bv+demo,bv+demo,SC,False,683,195,26,64620,0.0054199676960706,0.0067648785188794,0.9136233329772948,0.1762275248765945,0.123076923076923,0.8757133464825773,ok,6b5eb84,f2948d40,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,bv+demo,bv+demo,SC,False,683,195,26,64620,0.0053274584934115,0.0261289216578006,0.915187418460846,0.1880266666412353,0.0974358974358974,0.8851808021038791,ok,6b5eb84,7fe5fc8a,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0056484886445105,-0.0260108802467584,0.9098898768424988,0.1454083174467086,0.0769230769230769,0.7774095989480605,ok,6b5eb84,1357dce4,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0053820027969777,0.0168977957218885,0.9143604636192322,0.1754811555147171,0.0974358974358974,0.8910453648915188,ok,6b5eb84,b7e94eb6,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0053903278894722,0.0190991964191198,0.914884388446808,0.1771746575832367,0.0974358974358974,0.8936489151873768,ok,6b5eb84,3b6ef2da,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0059634163044393,-0.0732037276029586,0.9047669172286988,0.1186920180916786,0.0358974358974358,0.69922419460881,ok,6b5eb84,a21b3ff9,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0054294848814606,0.0099329594522714,0.9135907888412476,0.1649878025054931,0.0974358974358974,0.877396449704142,ok,6b5eb84,6b6404db,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0053731282241642,0.0217480566352605,0.914996325969696,0.1754853129386901,0.1179487179487179,0.8938330046022354,ok,6b5eb84,36254519,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0062854029238224,-0.1217557415366172,0.8997047543525696,0.0978158637881279,0.0153846153846153,0.6736620644312952,ok,6b5eb84,2aa9315a,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0055183665826916,-0.002513101324439,0.9122009873390198,0.1461478471755981,0.082051282051282,0.8519132149901381,ok,6b5eb84,b0ba10d4,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,bv+demo,SC,False,683,195,26,64620,0.0053775836713612,0.0211206395179033,0.9149004220962524,0.1706830859184265,0.1128205128205128,0.8875739644970414,ok,6b5eb84,a6ad68d7,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,bv+demo,bv+demo,FC,False,683,195,26,64620,0.0135947223752737,-0.0229659602046012,0.8383899927139282,0.092795230448246,0.0256410256410256,0.6725575279421434,ok,6b5eb84,10bf0122,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,bv+demo,bv+demo,FC,False,683,195,26,64620,0.0132466172799468,0.003254149807617,0.8429045677185059,0.118823766708374,0.0051282051282051,0.69396449704142,ok,6b5eb84,94208e45,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0140432696789503,-0.0561394467949867,0.8325853943824768,0.0869430676102638,0.0307692307692307,0.6563313609467456,ok,6b5eb84,2657350e,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0134023306891322,-0.0086954189464449,0.8407639861106873,0.1031660437583923,0.041025641025641,0.7025378040762655,ok,6b5eb84,7138aba4,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0132693210616707,0.0017081926343962,0.8425347805023193,0.1037848442792892,0.0564102564102564,0.7110848126232742,ok,6b5eb84,bc932edd,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0148599548265337,-0.1164335012435913,0.8224636912345886,0.0704753771424293,0.0153846153846153,0.6228270874424721,ok,6b5eb84,6bdd2f9c,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0134943192824721,-0.0155680896714329,0.8395128846168518,0.0983418300747871,0.0564102564102564,0.6980933596318212,ok,6b5eb84,58f43021,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.013258097693324,0.0023524884600192,0.842641294002533,0.1049203798174858,0.0564102564102564,0.7119263642340565,ok,6b5eb84,2020ffca,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0157053284347057,-0.1789167076349258,0.8122079968452454,0.0561158843338489,0.0153846153846153,0.6061012491781722,ok,6b5eb84,0559933e,precomputed,2.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0137008177116513,-0.0309223383665084,0.8368087410926819,0.0860744565725326,0.041025641025641,0.6812623274161735,ok,6b5eb84,18bdeb2b,precomputed,2.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,bv+demo,FC,False,683,195,26,64620,0.0132671138271689,0.001623626681976,0.8424926996231079,0.1039919927716255,0.0615384615384615,0.7071926364234056,ok,6b5eb84,bb8ecfeb,precomputed,2.0,10.0
reconstruction,Glasser,5,pca_pls,pca_pls,FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0054727653041481,-0.0045197657309472,0.9128087162971495,0.1825601458549499,0.1794871794871795,0.9225772518080212,ok,6b5eb84,d23de113,precomputed,,
reconstruction,Glasser,5,bayesian_ridge,bayesian_ridge,FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.005287405103445,0.0295929014682769,0.9159083962440492,0.206834003329277,0.1846153846153846,0.9385404339250492,ok,6b5eb84,1f200824,precomputed,,
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0055590611882507,-0.0206722468137741,0.9113919734954834,0.1817185580730438,0.2153846153846154,0.9410650887573964,ok,6b5eb84,e8dc9133,precomputed,0.5,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0052994103170931,0.0271886214613914,0.9157229661941528,0.20247782766819,0.3076923076923077,0.9628139381985537,ok,6b5eb84,0f9512fa,precomputed,0.5,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0054083345457911,0.0144845526665449,0.9145528674125672,0.1966175734996795,0.1794871794871795,0.9224983563445102,ok,6b5eb84,25df2f9e,precomputed,0.5,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0056349486112594,-0.0339511558413505,0.9101760983467102,0.1805132329463958,0.2102564102564102,0.9415384615384615,ok,6b5eb84,e48190bc,precomputed,1.0,0.1
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0053217196837067,0.021710792556405,0.915307641029358,0.1993547081947326,0.282051282051282,0.9616568047337278,ok,6b5eb84,5b79114e,precomputed,1.0,1.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0053681847639381,0.0203454066067934,0.9149553179740906,0.1991651058197021,0.2102564102564102,0.940276134122288,ok,6b5eb84,169e280f,precomputed,1.0,10.0
reconstruction,Glasser,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,64646,64620,0.0056771328672766,-0.0419041477143764,0.909558355808258,0.1826487183570861,0.1897435897435897,0.9485601577909272,ok,6b5eb84,ff101431,precomputed,2.0,0.1
