task,parcellation,seed,estimator,variant,input_set,target,is_leak_target,contains_bvdemo,pearson,spearman,r2,n_eval,lift_over_bvdemo,lift_perm_p,residualized_pearson,git_commit,config_hash,hp_gamma_mult,hp_alpha,balanced_acc
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",obs_FC+bv+demo,CogTotal,False,True,0.393416295797094,0.3502732743718249,-6.954099091790715,194.0,0.175793680300474,1.0,0.3555220335500934,6b5eb84,7abdb51b,2.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",obs_SC+bv+demo,CogTotal,False,True,0.1173187541225513,0.1125665003449681,-5.525136119980976,194.0,-0.1003038613740686,1.0,0.1121082828165969,6b5eb84,df2e9032,2.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",pred_SC+bv+demo,CogTotal,False,True,0.175217227889508,0.1581747813174568,-0.2432556782701904,194.0,-0.0424053876071118,0.6136931534232883,0.0189075299491406,6b5eb84,ef8bfadd,2.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",pred_FC+bv+demo,CogTotal,False,True,0.2389903450426058,0.2111695377639483,-0.3916264510473175,194.0,0.0213677295459858,0.8785607196401799,0.0663430381675317,6b5eb84,e507a5d6,2.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv+demo,CogTotal,False,True,0.161056539692587,0.2166798090204223,-0.5739502017371463,194.0,0.0,1.0,0.1831218339966847,6b5eb84,2b3c0fc8,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC,CogTotal,False,False,0.2416802560368037,0.2001243407934769,-7.499857777372126,194.0,0.0806237163442166,1.0,0.3400554308139399,6b5eb84,2d5730d6,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_SC,CogTotal,False,False,0.2928820698472274,0.2812810622536672,-5.487818773486217,194.0,0.1318255301546403,1.0,0.0785354703345322,6b5eb84,0edc927b,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC+obs_SC,CogTotal,False,False,0.2738920642842746,0.2070012908119966,-8.22405667506213,194.0,0.1128355245916875,1.0,0.3453888488052056,6b5eb84,2442fb44,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_SC,CogTotal,False,False,0.1348778591712634,0.1347029159399544,-0.574696201510998,194.0,-0.0261786805213236,0.487256371814093,0.0747977678242148,6b5eb84,abfca2fb,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_FC,CogTotal,False,False,0.2595359029661088,0.2515272410992092,-0.8439680406207131,194.0,0.0984793632735217,0.8445777111444278,0.0188441877050671,6b5eb84,224de1a3,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_FC+bv+demo,CogTotal,False,True,0.2803852341999753,0.2121680432936449,-7.155235375077755,194.0,0.1193286945073882,1.0,0.3425395104828357,6b5eb84,6de97bf0,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",obs_SC+bv+demo,CogTotal,False,True,0.3068024486680224,0.2951475509800633,-5.212944841376124,194.0,0.1457459089754353,1.0,0.1254753917513573,6b5eb84,038bfd87,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_SC+bv+demo,CogTotal,False,True,0.177427194195234,0.1557085137498687,-0.1701564719769461,194.0,0.0163706545026469,0.0144927536231884,0.0324206868841225,6b5eb84,d65a8385,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",pred_FC+bv+demo,CogTotal,False,True,0.2473785396304594,0.2348953440539414,-0.4086736025212354,194.0,0.0863219999378723,0.2188905547226386,0.0656364300747408,6b5eb84,9fe02cab,2.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv+demo,CogTotal,False,True,0.061547924048482,0.0599210153800578,-2.2509638252320165,194.0,0.0,1.0,0.2438809309846161,6b5eb84,b70621ad,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC,CogTotal,False,False,-0.0529420286533099,-0.1225063558031415,-6.047112971747963,194.0,-0.114489952701792,1.0,0.3394689381859835,6b5eb84,653f9b96,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_SC,CogTotal,False,False,0.4381025390634831,0.4511798599387389,-3.859801411745206,194.0,0.3765546150150011,0.9975012493753124,0.0831163511432863,6b5eb84,ab9b897a,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC+obs_SC,CogTotal,False,False,0.0850899330671952,0.0054272679161452,-6.500482004037543,194.0,0.0235420090187132,1.0,0.346338204423833,6b5eb84,78200a93,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_SC,CogTotal,False,False,0.1428437807023673,0.15069954979637,-0.2143534144791878,194.0,0.0812958566538852,0.0004997501249375,0.0566899278577054,6b5eb84,2ba2c9fc,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_FC,CogTotal,False,False,0.2701910644833502,0.2671754252892944,-0.4056012227667085,194.0,0.2086431404348682,0.0004997501249375,0.0173228329162341,6b5eb84,a085d1e5,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_FC+bv+demo,CogTotal,False,True,-0.0308262307028792,-0.0971697916216213,-5.752420781445307,194.0,-0.0923741547513612,1.0,0.3364940398176644,6b5eb84,30ecd3d1,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",obs_SC+bv+demo,CogTotal,False,True,0.4244863251492861,0.4153783003537975,-3.613947724855092,194.0,0.362938401100804,0.9910044977511244,0.1306031569722327,6b5eb84,e9fc0994,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_SC+bv+demo,CogTotal,False,True,0.1484539440213145,0.1123191339544836,-0.2143901309533111,194.0,0.0869060199728325,0.0004997501249375,0.0438747399842384,6b5eb84,d868555b,2.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",pred_FC+bv+demo,CogTotal,False,True,0.2293500748047586,0.2175098424237092,-0.1789223970807825,194.0,0.1678021507562766,0.0004997501249375,0.085513865952873,6b5eb84,15cda29d,2.0,10.0,
downstream,4S456Parcels,0,pca_pls,pca_pls,bv+demo,CogFluid,False,True,0.2413768676538761,0.1948801054527026,0.0402073432292467,194.0,0.0,1.0,-0.1042722531140616,6b5eb84,b42c6224,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,obs_FC,CogFluid,False,False,0.0815430539156173,0.0987434061907228,-118.74249682530017,194.0,-0.1598338137382587,1.0,0.2317333807993396,6b5eb84,97275449,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,obs_SC,CogFluid,False,False,0.2386418660884868,0.2467077176453366,0.0027757139240293,194.0,-0.0027350015653893,0.6986506746626686,0.0265312742828574,6b5eb84,bf16301b,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,obs_FC+obs_SC,CogFluid,False,False,0.361955925362211,0.3828037877806229,0.1180433651353713,194.0,0.1205790577083348,0.1309345327336331,0.2780500944400088,6b5eb84,8037acd8,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,pred_SC,CogFluid,False,False,0.1555515516602134,0.1712069003782072,-0.2031509736597885,194.0,-0.0858253159936626,0.9855072463768116,0.0803971190204724,6b5eb84,4105ae3d,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,pred_FC,CogFluid,False,False,0.1154805357666051,0.1121746855234389,-0.3769823318750496,194.0,-0.125896331887271,0.9995002498750624,0.1104612431245178,6b5eb84,79ba3e59,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,obs_FC+bv+demo,CogFluid,False,True,0.332330748084367,0.3460493844426561,0.0718447559089299,194.0,0.0909538804304908,0.3193403298350825,0.213271112352897,6b5eb84,87d2e31c,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,obs_SC+bv+demo,CogFluid,False,True,0.2978964408680979,0.2936054323393799,0.0429188441343717,194.0,0.0565195732142217,0.4752623688155922,0.1708947726835866,6b5eb84,9783f550,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,pred_SC+bv+demo,CogFluid,False,True,0.2405562359154271,0.2220187843981027,-0.2094698280131854,194.0,-0.000820631738449,0.9940029985007496,0.0846890595275838,6b5eb84,f469df6f,,,
downstream,4S456Parcels,0,pca_pls,pca_pls,pred_FC+bv+demo,CogFluid,False,True,0.0860872766516616,0.0629324138093124,-0.4453369737659054,194.0,-0.1552895910022145,1.0,-0.060255765917703,6b5eb84,2f59410c,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,bv+demo,CogFluid,False,True,0.3545011756586295,0.3376959241870846,0.1178194699132815,194.0,0.0,1.0,-0.1240482141892158,6b5eb84,3c0f3c4f,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,obs_FC,CogFluid,False,False,0.3873118628670531,0.404122574396465,0.1350954344978066,194.0,0.0328106872084236,0.3378310844577711,0.2716910344327901,6b5eb84,81e1eeac,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,obs_SC,CogFluid,False,False,0.2916482026091794,0.2973774325925106,0.063463977335593,194.0,-0.06285297304945,0.970014992503748,0.1576936151323642,6b5eb84,345a6ad7,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,obs_FC+obs_SC,CogFluid,False,False,0.4306641045660534,0.4440753709773913,0.1493687340723637,194.0,0.0761629289074239,0.1874062968515742,0.3044321279618854,6b5eb84,de58afbf,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,pred_SC,CogFluid,False,False,0.3917563585720493,0.3886458683469641,0.1051754460427659,194.0,0.0372551829134198,0.6496751624187906,0.2178015257809256,6b5eb84,79192ab3,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,pred_FC,CogFluid,False,False,0.3265057721359834,0.3392170510865498,0.0835483920414654,194.0,-0.027995403522646,0.8760619690154923,0.2097359507986695,6b5eb84,3a14a8df,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,obs_FC+bv+demo,CogFluid,False,True,0.419069455590948,0.4288772505675007,0.1555677952060532,194.0,0.0645682799323185,0.1494252873563218,0.2707636375839907,6b5eb84,d8f93d0d,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,obs_SC+bv+demo,CogFluid,False,True,0.3550603545722341,0.3560866853341022,0.0911996062609791,194.0,0.0005591789136046,0.8655672163918041,0.165657117333315,6b5eb84,a48936c8,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,pred_SC+bv+demo,CogFluid,False,True,0.4196921907707357,0.3987694568259001,0.1493875416680676,194.0,0.0651910151121062,0.0509745127436281,0.2159480375401946,6b5eb84,b855d140,,,
downstream,4S456Parcels,0,bayesian_ridge,bayesian_ridge,pred_FC+bv+demo,CogFluid,False,True,0.3758294631984655,0.3767743398814466,0.117434112426547,194.0,0.021328287539836,0.5122438780609695,0.1997638281298741,6b5eb84,7f8fa675,,,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv+demo,CogFluid,False,True,0.2613706160906647,0.2587592173647616,0.0253608155538596,194.0,0.0,1.0,0.1156719885093266,6b5eb84,e6422b5a,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC,CogFluid,False,False,0.3339466758609329,0.3400684219497836,-0.4731306972468871,194.0,0.0725760597702682,1.0,0.2301937551129268,6b5eb84,87088741,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_SC,CogFluid,False,False,0.2079965802241828,0.2110734093716436,-0.4647791293734991,194.0,-0.0533740358664818,1.0,0.140896192099738,6b5eb84,8662f27a,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC+obs_SC,CogFluid,False,False,0.3495842806539815,0.3437820753580402,-0.5108648038287023,194.0,0.0882136645633168,1.0,0.2763155582713779,6b5eb84,2782cc57,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_SC,CogFluid,False,False,0.1572193184429397,0.192143556249451,-0.1212177862737531,194.0,-0.1041512976477249,0.9415292353823088,0.0830602461782269,6b5eb84,58d01ad4,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_FC,CogFluid,False,False,0.1125479292565511,0.0951694564955452,-0.1981469137640412,194.0,-0.1488226868341135,0.9890054972513744,0.0950248937139197,6b5eb84,42204736,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_FC+bv+demo,CogFluid,False,True,0.3468317191010134,0.3498904147657787,-0.4516688832831506,194.0,0.0854611030103487,1.0,0.2335049843407491,6b5eb84,11f041de,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",obs_SC+bv+demo,CogFluid,False,True,0.2769338835762351,0.2854894683960426,-0.4071345025408275,194.0,0.0155632674855704,1.0,0.1636696967652544,6b5eb84,535627ee,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_SC+bv+demo,CogFluid,False,True,0.2509902628243703,0.2353818554473744,-0.0451918005265354,194.0,-0.0103803532662943,0.8015992003998001,0.0675062364395837,6b5eb84,b431ddeb,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",pred_FC+bv+demo,CogFluid,False,True,0.1432084963345716,0.1343637440931078,-0.168932815080278,194.0,-0.118162119756093,0.992503748125937,-0.044407167321368,6b5eb84,1fd79879,0.5,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv+demo,CogFluid,False,True,0.1873090416383051,0.2061484425923382,-0.1085268238258183,194.0,0.0,1.0,0.1183471765456834,6b5eb84,d5842e08,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC,CogFluid,False,False,0.2446008743294337,0.2300879065082311,-0.5418365141916837,194.0,0.0572918326911286,0.9995002498750624,0.231172613376316,6b5eb84,8a2c0651,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_SC,CogFluid,False,False,0.2991386752240507,0.3080212119560286,-0.3815038928590943,194.0,0.1118296335857456,0.9865067466266868,0.1449907576172685,6b5eb84,7f611c53,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC+obs_SC,CogFluid,False,False,0.300610036556284,0.2797829826100428,-0.5622525757637535,194.0,0.1133009949179788,0.9995002498750624,0.2782181152447174,6b5eb84,2b3437ee,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_SC,CogFluid,False,False,0.1950436797840908,0.202696117306194,-0.0127942585597617,194.0,0.0077346381457856,0.1414292853573213,0.1048165220522948,6b5eb84,9af3d025,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_FC,CogFluid,False,False,0.1792362309268942,0.1553957272038643,-0.0548519415708672,194.0,-0.0080728107114109,0.2743628185907046,0.1033746375978613,6b5eb84,4f31c4bc,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_FC+bv+demo,CogFluid,False,True,0.2650864186307093,0.2547719090361799,-0.5129987592158276,194.0,0.0777773769924042,0.9995002498750624,0.2308460266572558,6b5eb84,a516dcbf,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",obs_SC+bv+demo,CogFluid,False,True,0.3534003032320336,0.3599778446366237,-0.3501096014535572,194.0,0.1660912615937284,0.976511744127936,0.1703830322753349,6b5eb84,f14e3c4e,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_SC+bv+demo,CogFluid,False,True,0.2455957888064301,0.2363458110676189,0.0561782372906547,194.0,0.058286747168125,0.0324837581209395,0.0580752682284317,6b5eb84,0df26d87,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",pred_FC+bv+demo,CogFluid,False,True,0.1713781670537756,0.1540652547834246,-0.0174349060166107,194.0,-0.0159308745845294,0.1454272863568216,0.0112553241636335,6b5eb84,b59f554a,0.5,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv+demo,CogFluid,False,True,0.0809855850488968,0.0687547714985129,-0.7893955015647585,194.0,0.0,1.0,0.0730668573802107,6b5eb84,4b97285f,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_FC,CogFluid,False,False,-0.0804064422905018,-0.1168333934613469,-0.4048608920169054,194.0,-0.1613920273393987,0.1579210394802598,0.231271811689543,6b5eb84,99ad75d4,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_SC,CogFluid,False,False,0.3380369348715122,0.3660294807725832,-0.1819051364240067,194.0,0.2570513498226153,0.0334832583708145,0.1456424015981987,6b5eb84,1e2c407f,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_FC+obs_SC,CogFluid,False,False,0.0386296687706877,-0.0056448517949355,-0.3981233667693846,194.0,-0.0423559162782091,0.1544227886056971,0.2787697798770712,6b5eb84,2dd01299,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_SC,CogFluid,False,False,0.1501397261248775,0.1553727171805337,0.0208515951401376,194.0,0.0691541410759806,0.0004997501249375,0.1027039239914863,6b5eb84,e74f83f5,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_FC,CogFluid,False,False,0.1964980000863162,0.1609764796480931,0.020863131582694,194.0,0.1155124150374193,0.0004997501249375,0.1010240925257111,6b5eb84,c7a09b37,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_FC+bv+demo,CogFluid,False,True,-0.0645736719582967,-0.0963421458988605,-0.3845792805224963,194.0,-0.1455592570071935,0.1444277861069465,0.2307174352866114,6b5eb84,b71c8f89,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",obs_SC+bv+demo,CogFluid,False,True,0.3450761041358722,0.3593138411062251,-0.1651082121534803,194.0,0.2640905190869753,0.0264867566216891,0.1714812794590824,6b5eb84,b2cd851a,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_SC+bv+demo,CogFluid,False,True,0.1724457248761755,0.1383600920737122,0.0011673547027265,194.0,0.0914601398272786,0.0004997501249375,0.0508006601320401,6b5eb84,0e273b54,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",pred_FC+bv+demo,CogFluid,False,True,0.1419520550667271,0.1153040486964066,0.0172904947735945,194.0,0.0609664700178302,0.0004997501249375,0.0595189188382102,6b5eb84,27c44c40,0.5,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.2186689870468212,0.2579168861535505,-0.0841312994469491,194.0,0.0,1.0,0.1006779813757899,6b5eb84,44943821,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC,CogFluid,False,False,0.3249113562241275,0.3302324587624807,-2.461419556386784,194.0,0.1062423691773062,1.0,0.2296787243557125,6b5eb84,e6ad4763,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.1570789590917958,0.1532097749874531,-2.0692004798771166,194.0,-0.0615900279550254,1.0,0.1364755738398078,6b5eb84,87378b73,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.3146629987327793,0.2843406108026055,-2.7103318378042305,194.0,0.0959940116859581,1.0,0.2745396713835352,6b5eb84,147142ce,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_SC,CogFluid,False,False,0.1252142544522733,0.1562339494823378,-0.3426805555198779,194.0,-0.0934547325945479,0.9675162418790604,0.0754995670741634,6b5eb84,6b69540f,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_FC,CogFluid,False,False,0.0896014172251836,0.0745565845240254,-0.4662042024721344,194.0,-0.1290675698216376,0.993503248375812,0.0855097906293554,6b5eb84,3fcfafb5,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,0.3279987676291762,0.3255737508245727,-2.406947096380609,194.0,0.1093297805823549,1.0,0.2385490991771429,6b5eb84,b38021e5,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,0.1928987400871528,0.2097577291090593,-1.958620893875901,194.0,-0.0257702469596684,1.0,0.1555376804099426,6b5eb84,d5f7bbb2,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_SC+bv+demo,CogFluid,False,True,0.2301914648256448,0.2137392849318082,-0.1357236918148843,194.0,0.0115224777788235,0.6611694152923538,0.0587675943264157,6b5eb84,82e64eb9,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",pred_FC+bv+demo,CogFluid,False,True,0.1202904305408396,0.118568184863168,-0.3659392730319342,194.0,-0.0983785565059816,0.9890054972513744,-0.0368282972423546,6b5eb84,90ae9ce1,1.0,0.1,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.1446762067411292,0.1699742205569226,-0.3760448826280493,194.0,0.0,1.0,0.1378733308253355,6b5eb84,cd1aa9ad,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC,CogFluid,False,False,0.2099579520702552,0.1923194185706209,-2.58981559371626,194.0,0.0652817453291259,1.0,0.2323106606810699,6b5eb84,c33dcdfa,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.2843482003801922,0.2969410639357758,-1.8875349086924067,194.0,0.1396719936390629,1.0,0.1444549808985903,6b5eb84,9a50d18c,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC+obs_SC,CogFluid,False,False,0.2495759870163565,0.2082628993791149,-2.755883272625467,194.0,0.1048997802752272,1.0,0.2782418591191446,6b5eb84,d9516343,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_SC,CogFluid,False,False,0.1545976345366486,0.1503951560621868,-0.2078155605128535,194.0,0.0099214277955193,0.144927536231884,0.1011121426409388,6b5eb84,334f9df9,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_FC,CogFluid,False,False,0.1580595592619915,0.1347943602440099,-0.3434506342109722,194.0,0.0133833525208622,0.3998000999500249,0.1002930204273553,6b5eb84,29f28168,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_FC+bv+demo,CogFluid,False,True,0.2263694226925697,0.1944733211116787,-2.495037910550622,194.0,0.0816932159514404,1.0,0.2341822498466567,6b5eb84,34f1a020,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",obs_SC+bv+demo,CogFluid,False,True,0.3153824660188964,0.3274967313457765,-1.7967918028653576,194.0,0.1707062592777672,1.0,0.1688109922765653,6b5eb84,728e0d57,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_SC+bv+demo,CogFluid,False,True,0.2201801639661833,0.2005298879669233,-0.0186552902847725,194.0,0.075503957225054,0.0074962518740629,0.0560719346127342,6b5eb84,abd1f68b,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",pred_FC+bv+demo,CogFluid,False,True,0.1461215279400128,0.1335345614666571,-0.216006782868142,194.0,0.0014453211988835,0.1479260369815092,0.0027513816845397,6b5eb84,45bb4472,1.0,1.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv+demo,CogFluid,False,True,0.0733133738133837,0.0560154364388112,-1.683923457505812,194.0,0.0,1.0,0.1208730319242193,6b5eb84,fe24726c,1.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_FC,CogFluid,False,False,-0.0955621631984063,-0.1366220135257011,-2.062120238090315,194.0,-0.1688755370117901,0.7236381809095452,0.2325852057702504,6b5eb84,3d1d9204,1.0,10.0,
downstream,4S456Parcels,0,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",obs_SC,CogFluid,False,False,0.3354065836140204,0.3613954264311009,-1.242446386808019,194.0,0.2620932098006366,0.2153923038480759,0.1462400387905693,6b5eb84,132c27cb,1.0,10.0,
